Match_id,Half_id,Direction_id,Team,Player,Position_id,Event,Mins,Secs,X,Y,X2,Y2
20220613,1,1,Persita,Fahreza,10,Pressure,1,45,69,52,-,-
20220613,1,2,PSIS,Syiha,34,Pass_success,1,47,69,52,64,64
20220613,1,2,PSIS,GunturTA,6,Pass_success,1,50,63,68,51,88
20220613,1,2,PSIS,Marukawa,11,Carry,1,53,51,88,53,77
20220613,1,2,PSIS,Marukawa,11,Pass_failed,1,55,53,77,33,26
20220613,1,1,Persita,ASetiawan,5,Intercept,1,55,32,25,-,-
20220613,1,1,Persita,ASetiawan,5,Pass_failed,1,59,31,26,67,25
20220613,1,2,PSIS,Syiha,34,Recovery,1,59,67,25,-,-
20220613,1,2,PSIS,Syiha,34,Pass_success,2,2,68,25,60,19
20220613,1,2,PSIS,EkaFebri,6,Pass_success,2,5,57,18,44,1
20220613,1,1,Persita,Ghozali,8,Pressure,2,5,42,3,-,-
20220613,1,2,PSIS,Fredyan,2,Pass_success,2,7,43,2,47,7
20220613,1,1,Persita,Fahreza,10,Pressure,2,8,45,8,-,-
20220613,1,2,PSIS,EkaFebri,6,Pass_success,2,8,47,7,50,2
20220613,1,2,PSIS,Fredyan,2,Pass_success,2,12,51,2,77,10
20220613,1,2,PSIS,Syiha,34,Pass_success,2,15,77,11,83,33
20220613,1,2,PSIS,Aldhila,1,Pass_success,2,19,83,34,77,75
20220613,1,2,PSIS,WPrasetyo,34,Carry,2,21,76,74,72,74
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,2,22,72,75,53,95
20220613,1,1,Persita,SinYB,8,Pressure,2,22,52,92,-,-
20220613,1,2,PSIS,FrendiS,5,Pass_success,2,24,54,95,70,87
20220613,1,1,Persita,Fergonzi,9,Pressure,2,24,69,84,-,-
20220613,1,2,PSIS,WPrasetyo,34,Carry,2,26,70,87,65,84
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,2,27,65,84,57,57
20220613,1,1,Persita,NelsonA,6,Pressure,2,27,56,60,-,-
20220613,1,2,PSIS,EkaFebri,6,Ball_lost,2,28,56,54,-,-
20220613,1,1,Persita,Ghozali,8,Recovery,2,29,54,41,-,-
20220613,1,1,Persita,Ghozali,8,Pass_success,2,31,55,41,62,54
20220613,1,2,PSIS,EkaFebri,6,Pressure,2,32,66,52,-,-
20220613,1,1,Persita,Fahreza,10,Pass_failed,2,37,66,52,96,24
20220613,1,2,PSIS,Aldhila,1,Recovery,2,39,96,24,-,-
20220613,1,2,PSIS,Aldhila,1,Pass_success,2,46,93,42,83,76
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,2,50,83,75,61,94
20220613,1,1,Persita,SinYB,8,Pressure,2,50,60,90,-,-
20220613,1,2,PSIS,FrendiS,5,Pass_failed,2,52,60,93,75,82
20220613,1,1,Persita,Fergonzi,9,Intercept,2,51,75,82,-,-
20220613,1,1,Persita,Fergonzi,9,Pass_success,2,53,75,83,71,74
20220613,1,1,Persita,Fahreza,10,Carry,2,54,70,74,72,67
20220613,1,2,PSIS,GunturTA,6,Pressure,2,54,75,67,-,-
20220613,1,1,Persita,Fahreza,10,Pass_success,2,55,73,66,72,41
20220613,1,1,Persita,Ghozali,8,Shot_blocked,2,57,75,40,-,-
20220613,1,2,PSIS,EkaFebri,6,Block_shot,2,57,77,40,-,-
20220613,1,1,Persita,ASetiawan,5,Recovery,2,59,67,34,-,-
20220613,1,2,PSIS,Octafianus,10,Pressure,2,59,67,36,-,-
20220613,1,1,Persita,ASetiawan,5,Pass_success,3,2,67,34,60,50
20220613,1,1,Persita,NelsonA,6,Pass_failed,3,5,61,53,78,77
20220613,1,2,PSIS,FrendiS,5,Clearance,3,8,78,77,-,-
20220613,1,1,Persita,Toha,2,Throw_failed,3,20,70,99,87,91
20220613,1,2,PSIS,WPrasetyo,34,Clearance,3,20,87,91,-,-
20220613,1,1,Persita,Toha,2,Throw_success,3,31,87,99,87,80
20220613,1,1,Persita,SinYB,8,Pass_success,3,32,87,80,92,95
20220613,1,2,PSIS,Marukawa,11,Pressure,3,33,94,92,-,-
20220613,1,1,Persita,Toha,2,Carry,3,36,92,95,94,90
20220613,1,1,Persita,Toha,2,Cross_blocked,3,36,95,91,95,86
20220613,1,2,PSIS,FrendiS,5,Block_cross,3,36,95,86,-,-
20220613,1,2,PSIS,WPrasetyo,34,Recovery,3,37,90,66,-,-
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,3,39,90,67,83,71
20220613,1,2,PSIS,Octafianus,10,Pass_success,3,39,83,71,87,74
20220613,1,1,Persita,SinYB,8,Pressure,3,39,83,74,-,-
20220613,1,1,Persita,Fergonzi,9,Pressure,3,39,87,69,-,-
20220613,1,2,PSIS,FrendiS,5,Pass_failed,3,42,87,73,69,78
20220613,1,1,Persita,Toha,2,Ground_lost,3,42,69,79,-,-
20220613,1,2,PSIS,Fortes,9,Ground_win,3,42,69,79,-,-
20220613,1,2,PSIS,Fortes,9,Ball_lost,3,42,69,79,-,-
20220613,1,2,PSIS,EkaFebri,6,Ground_win,3,44,74,61,-,-
20220613,1,1,Persita,Hersus,9,Ground_lost,3,44,74,61,-,-
20220613,1,1,Persita,Fahreza,10,Pressure,3,45,70,60,-,-
20220613,1,2,PSIS,EkaFebri,6,Pass_success,3,47,72,58,69,64
20220613,1,1,Persita,NelsonA,6,Pressure,3,48,65,68,-,-
20220613,1,2,PSIS,Fortes,9,Pass_success,3,49,66,68,62,94
20220613,1,1,Persita,Toha,2,Pressure,3,50,60,94,-,-
20220613,1,2,PSIS,Marukawa,11,Carry,3,53,62,95,61,76
20220613,1,1,Persita,Hersus,9,Pressure,3,54,60,73,-,-
20220613,1,2,PSIS,Marukawa,11,Pass_success,3,55,61,75,69,39
20220613,1,2,PSIS,Syiha,34,Pass_success,3,58,66,37,49,2
20220613,1,2,PSIS,Fredyan,2,Pass_success,4,3,45,2,9,32
20220613,1,1,Persita,Wamiau,34,Tackle_win,4,4,7,32,-,-
20220613,1,2,PSIS,Octafianus,10,Ball_lost,4,4,6,32,-,-
20220613,1,1,Persita,Wamiau,34,Carry,4,8,7,31,19,38
20220613,1,1,Persita,Wamiau,34,Pass_success,4,11,19,38,30,78
20220613,1,2,PSIS,EkaFebri,6,Pressure,4,11,32,77,-,-
20220613,1,1,Persita,SinYB,8,Pass_success,4,14,30,79,57,84
20220613,1,2,PSIS,WPrasetyo,34,Ground_lost,4,14,57,82,-,-
20220613,1,1,Persita,Fergonzi,9,Ground_win,4,14,57,81,-,-
20220613,1,1,Persita,Fergonzi,9,Carry,4,20,57,81,90,72
20220613,1,1,Persita,Fergonzi,9,Shot_blocked,4,20,91,72,-,-
20220613,1,2,PSIS,WPrasetyo,34,Block_shot,4,20,91,69,-,-
20220613,1,1,Persita,SinYB,8,CKcross_success,5,3,99,99,92,37
20220613,1,1,Persita,NelsonA,6,Ground_win,5,3,92,36,-,-
20220613,1,2,PSIS,HariNur,7,Ground_lost,5,3,92,36,-,-
20220613,1,1,Persita,Fahreza,10,Recovery,5,5,78,45,-,-
20220613,1,2,PSIS,GunturTA,6,Pressure,5,7,81,45,-,-
20220613,1,1,Persita,Fahreza,10,Pass_success,5,7,80,45,81,59
20220613,1,1,Persita,Ghozali,8,Shot_blocked,5,8,81,59,-,-
20220613,1,2,PSIS,Octafianus,10,Block_shot,5,8,82,58,-,-
20220613,1,1,Persita,Fahreza,10,Pass_failed,5,12,82,50,98,63
20220613,1,2,PSIS,Aldhila,1,Claim,5,12,98,63,-,-
20220613,1,2,PSIS,Aldhila,1,Pass_failed,5,37,86,32,14,16
20220613,1,1,Persita,Wamiau,34,Recovery,5,37,14,15,-,-
20220613,1,1,Persita,Wamiau,34,Pass_success,5,39,14,15,6,38
20220613,1,1,Persita,DedeS,1,Pass_success,5,42,5,38,15,68
20220613,1,1,Persita,CFathoni,34,Carry,5,43,15,68,19,68
20220613,1,1,Persita,CFathoni,34,Pass_success,5,44,19,68,39,70
20220613,1,2,PSIS,FrendiS,5,Foul,5,46,39,70,-,-
20220613,1,1,Persita,NelsonA,6,FKpass_success,6,1,38,70,26,45
20220613,1,1,Persita,Wamiau,34,Pass_success,6,3,26,45,29,69
20220613,1,1,Persita,CFathoni,34,Pass_success,6,5,32,71,39,69
20220613,1,1,Persita,SinYB,8,Pass_success,6,6,39,69,31,82
20220613,1,2,PSIS,GunturTA,6,Pressure,6,5,42,70,-,-
20220613,1,2,PSIS,Marukawa,11,Pressure,6,7,33,80,-,-
20220613,1,1,Persita,CFathoni,34,Pass_success,6,8,32,86,41,97
20220613,1,2,PSIS,FrendiS,5,Pressure,6,8,42,96,-,-
20220613,1,2,PSIS,Marukawa,11,Pressure,6,9,37,94,-,-
20220613,1,1,Persita,Toha,2,Pass_success,6,11,38,95,22,93
20220613,1,1,Persita,CFathoni,34,Pass_failed,6,16,24,92,80,73
20220613,1,2,PSIS,Aldhila,1,Clearance,6,19,80,74,-,-
20220613,1,1,Persita,Toha,2,Clearance,6,21,47,79,-,-
20220613,1,2,PSIS,GunturTA,6,Pressure,6,21,49,79,-,-
20220613,1,1,Persita,Ghozali,8,Pass_success,6,24,55,41,62,50
20220613,1,1,Persita,Fahreza,10,Carry,6,26,62,50,67,49
20220613,1,2,PSIS,Syiha,34,Pressure,6,26,70,46,-,-
20220613,1,1,Persita,Fahreza,10,Pass_failed,6,29,67,48,86,48
20220613,1,2,PSIS,Aldhila,1,Claim,6,29,86,47,-,-
20220613,1,2,PSIS,Syiha,34,Pass_success,7,39,70,35,68,57
20220613,1,1,Persita,Fergonzi,9,Pressure,7,40,66,55,-,-
20220613,1,2,PSIS,WPrasetyo,34,Pass_success,7,41,68,55,62,95
20220613,1,2,PSIS,FrendiS,5,Ball_lost,7,45,68,93,-,-
20220613,1,1,Persita,SinYB,8,Tackle_win,7,45,68,93,-,-
20220613,1,1,Persita,SinYB,8,Carry,7,49,68,93,88,85
20220613,1,1,Persita,SinYB,8,Cross_blocked,7,49,88,84,-,-
20220613,1,2,PSIS,FrendiS,5,Block_cross,7,49,89,81,-,-
20220613,1,1,Persita,SinYB,8,CKcross_failed,8,17,99,98,97,59
20220613,1,2,PSIS,FrendiS,5,Clearance,8,17,97,59,-,-
20220613,1,1,Persita,Toha,2,Throw_success,8,34,88,98,96,87
20220613,1,2,PSIS,FrendiS,5,Pressure,8,34,96,85,-,-
20220613,1,2,PSIS,GunturTA,6,Tackle_win,8,36,92,92,-,-
20220613,1,2,PSIS,Octafianus,10,Pass_success,8,38,90,93,94,90
20220613,1,2,PSIS,FrendiS,5,Clearance,8,41,94,90,-,-
20220613,1,1,Persita,Toha,2,Pressure,8,41,92,90,-,-
20220613,1,1,Persita,Toha,2,Throw_success,8,47,87,98,99,71
20220613,1,2,PSIS,EkaFebri,6,Pressure,8,47,98,69,-,-
20220613,1,1,Persita,Fahreza,10,Cross_failed,8,48,99,72,95,63
20220613,1,2,PSIS,WPrasetyo,34,Intercept,8,48,96,62,-,-
20220613,1,1,Persita,Fergonzi,9,Pressure,8,49,95,58,-,-
20220613,1,2,PSIS,WPrasetyo,34,Pass_failed,8,50,95,64,68,71
20220613,1,1,Persita,NelsonA,6,Intercept,8,50,67,72,-,-
20220613,1,1,Persita,NelsonA,6,Pass_success,8,54,67,72,63,41
20220613,1,2,PSIS,HariNur,7,Foul,8,54,63,41,-,-
20220613,1,1,Persita,NelsonA,6,FKpass_success,9,15,62,41,53,29
20220613,1,2,PSIS,Octafianus,10,Pressure,9,16,56,32,-,-
20220613,1,1,Persita,Wamiau,34,Pass_failed,9,19,53,30,96,60
20220613,1,2,PSIS,Aldhila,1,Claim,9,19,96,59,-,-
20220613,1,2,PSIS,Aldhila,1,Pass_success,9,25,94,51,87,18
20220613,1,2,PSIS,Syiha,34,Carry,9,30,87,18,65,5
20220613,1,1,Persita,Fergonzi,9,Foul,9,30,65,5,-,-
20220613,1,2,PSIS,Syiha,34,FKpass_success,9,51,67,7,74,34
20220613,1,2,PSIS,GunturTA,6,Pass_success,9,51,74,34,63,38
20220613,1,1,Persita,Fahreza,10,Pressure,9,51,61,38,-,-
20220613,1,2,PSIS,EkaFebri,6,Pass_success,9,53,62,38,66,9
20220613,1,2,PSIS,Syiha,34,Carry,9,56,66,10,53,10
20220613,1,2,PSIS,Syiha,34,Pass_failed,9,59,52,10,21,6
20220613,1,1,Persita,ASetiawan,5,Intercept,9,59,21,6,-,-
20220613,1,2,PSIS,Fredyan,2,Pressure,9,59,23,7,-,-
20220613,1,1,Persita,ASetiawan,5,Pass_failed,10,0,20,7,32,9
20220613,1,2,PSIS,Octafianus,10,Intercept,10,0,31,9,-,-
20220613,1,1,Persita,NelsonA,6,Pressure,10,1,27,12,-,-
20220613,1,2,PSIS,Octafianus,10,Pass_success,10,2,30,9,22,2
20220613,1,1,Persita,ASetiawan,5,Pressure,10,2,18,6,-,-
20220613,1,2,PSIS,Fredyan,2,Pass_failed,10,5,22,2,17,3
20220613,1,1,Persita,ASetiawan,5,Block_pass,10,5,16,3,-,-
